"id","name_key","type","parent_id","center","url"
"2850bf44-25f4-4af0-a9c7-3c8991377e71","Sector 1 de Municipio 4 de Córdoba","Sector","e1ab2863-e10b-4d99-a042-391309cfe669","(-7.047961,37.388042)","https://www.google.com/maps/search/?api=1&query=37.388042,-7.047961"
"0ef64b7c-98da-43d0-b28f-78121d7f3b2f","Sector 2 de Municipio 4 de Córdoba","Sector","e1ab2863-e10b-4d99-a042-391309cfe669","(-6.978775,37.429247)","https://www.google.com/maps/search/?api=1&query=37.429247,-6.978775"
"c2588761-8281-41e7-8a40-2de7723ccb0e","Sector 3 de Municipio 4 de Córdoba","Sector","e1ab2863-e10b-4d99-a042-391309cfe669","(-7.001932,37.367828)","https://www.google.com/maps/search/?api=1&query=37.367828,-7.001932"
"252cbe29-ab1e-41bc-ab2f-1e108514fba4","Municipio 5 de Córdoba","Municipio","3af9b7fe-7e79-42bc-bbad-754b58105fe3","(-7.104266,37.174478)","https://www.google.com/maps/search/?api=1&query=37.174478,-7.104266"
"81f18439-7868-4331-8364-032b96fcd23d","Sector 1 de Municipio 5 de Córdoba","Sector","252cbe29-ab1e-41bc-ab2f-1e108514fba4","(-7.100328,37.200729)","https://www.google.com/maps/search/?api=1&query=37.200729,-7.100328"
"d5fbb96c-a18c-4e70-884b-76ba527afb2d","Sector 2 de Municipio 5 de Córdoba","Sector","252cbe29-ab1e-41bc-ab2f-1e108514fba4","(-7.101231,37.202340)","https://www.google.com/maps/search/?api=1&query=37.202340,-7.101231"
"fdb9fec1-2e29-4049-8bbd-3b3690334639","Sector 3 de Municipio 5 de Córdoba","Sector","252cbe29-ab1e-41bc-ab2f-1e108514fba4","(-7.121851,37.124535)","https://www.google.com/maps/search/?api=1&query=37.124535,-7.121851"
"dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","Granada","Provincia","9b5bcd27-75a2-4137-9290-b630d9047063","(-4.697204,35.947530)","https://www.google.com/maps/search/?api=1&query=35.947530,-4.697204"
"9407a3ed-6ac5-413d-a24d-ac89be4fa0e9","Municipio 1 de Granada","Municipio","dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","(-4.431872,36.250508)","https://www.google.com/maps/search/?api=1&query=36.250508,-4.431872"
"c2277239-0091-4c4a-b66a-7bc464da0051","Sector 1 de Municipio 1 de Granada","Sector","9407a3ed-6ac5-413d-a24d-ac89be4fa0e9","(-4.476079,36.231259)","https://www.google.com/maps/search/?api=1&query=36.231259,-4.476079"
"12a924a5-9fb0-4b9b-bb54-330fa730d451","Sector 2 de Municipio 1 de Granada","Sector","9407a3ed-6ac5-413d-a24d-ac89be4fa0e9","(-4.387177,36.288309)","https://www.google.com/maps/search/?api=1&query=36.288309,-4.387177"
"acc7b97c-27a2-41a8-b4f1-a1dc3b66b8ff","Sector 3 de Municipio 1 de Granada","Sector","9407a3ed-6ac5-413d-a24d-ac89be4fa0e9","(-4.433273,36.209073)","https://www.google.com/maps/search/?api=1&query=36.209073,-4.433273"
"9383162e-636c-41f0-931f-176fe68ef585","Municipio 2 de Granada","Municipio","dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","(-4.488722,35.602900)","https://www.google.com/maps/search/?api=1&query=35.602900,-4.488722"
"15eee75b-0534-4895-82d4-ccad4d56d49f","Sector 1 de Municipio 2 de Granada","Sector","9383162e-636c-41f0-931f-176fe68ef585","(-4.525883,35.629484)","https://www.google.com/maps/search/?api=1&query=35.629484,-4.525883"
"2b5cc6c6-e80c-4e71-9951-976ee5142642","Sector 2 de Municipio 2 de Granada","Sector","9383162e-636c-41f0-931f-176fe68ef585","(-4.483742,35.600428)","https://www.google.com/maps/search/?api=1&query=35.600428,-4.483742"
"98da9497-6443-43c2-a013-54eaf4166d1b","Sector 3 de Municipio 2 de Granada","Sector","9383162e-636c-41f0-931f-176fe68ef585","(-4.451479,35.579406)","https://www.google.com/maps/search/?api=1&query=35.579406,-4.451479"
"ed555f0a-d774-4cde-a675-dc62f8dd671a","Municipio 3 de Granada","Municipio","dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","(-4.927766,35.886041)","https://www.google.com/maps/search/?api=1&query=35.886041,-4.927766"
"d7588404-f700-4da6-9806-c0091cf54585","Sector 1 de Municipio 3 de Granada","Sector","ed555f0a-d774-4cde-a675-dc62f8dd671a","(-4.904772,35.889970)","https://www.google.com/maps/search/?api=1&query=35.889970,-4.904772"
"10c2c879-867f-4e2e-a2f7-0081bc445df9","Sector 2 de Municipio 3 de Granada","Sector","ed555f0a-d774-4cde-a675-dc62f8dd671a","(-4.946594,35.856156)","https://www.google.com/maps/search/?api=1&query=35.856156,-4.946594"
"7671d066-86e4-4cdc-92ee-0c2a9ef05452","Sector 3 de Municipio 3 de Granada","Sector","ed555f0a-d774-4cde-a675-dc62f8dd671a","(-4.912778,35.935556)","https://www.google.com/maps/search/?api=1&query=35.935556,-4.912778"
"a39275f4-5a5f-4430-a2ef-2ea28bdea0d2","Municipio 4 de Granada","Municipio","dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","(-4.683143,35.898010)","https://www.google.com/maps/search/?api=1&query=35.898010,-4.683143"
"ecda7aff-4a8a-436d-93d1-17a1040c5d02","Sector 1 de Municipio 4 de Granada","Sector","a39275f4-5a5f-4430-a2ef-2ea28bdea0d2","(-4.710674,35.860111)","https://www.google.com/maps/search/?api=1&query=35.860111,-4.710674"
"e41047e6-49fa-499c-bcae-2d8815fd3144","Sector 2 de Municipio 4 de Granada","Sector","a39275f4-5a5f-4430-a2ef-2ea28bdea0d2","(-4.674313,35.881819)","https://www.google.com/maps/search/?api=1&query=35.881819,-4.674313"
"9893aeac-f5ef-4c5c-a1a9-383975dd46c8","Sector 3 de Municipio 4 de Granada","Sector","a39275f4-5a5f-4430-a2ef-2ea28bdea0d2","(-4.711122,35.871022)","https://www.google.com/maps/search/?api=1&query=35.871022,-4.711122"
"9e8f1d9b-86c3-4ac8-b9ab-4c7325720491","Municipio 5 de Granada","Municipio","dedcbe6a-50c4-4c34-ac42-d8c9f76ba5da","(-4.592322,35.604325)","https://www.google.com/maps/search/?api=1&query=35.604325,-4.592322"
"a57dcf6b-9369-41aa-9aa0-b3a14d8de9ed","Sector 1 de Municipio 5 de Granada","Sector","9e8f1d9b-86c3-4ac8-b9ab-4c7325720491","(-4.551780,35.577219)","https://www.google.com/maps/search/?api=1&query=35.577219,-4.551780"
"dfd3c913-79e1-411d-a944-2eac99029044","Sector 2 de Municipio 5 de Granada","Sector","9e8f1d9b-86c3-4ac8-b9ab-4c7325720491","(-4.635236,35.640288)","https://www.google.com/maps/search/?api=1&query=35.640288,-4.635236"
"3c89a455-6b96-4361-8118-a203c1739118","Sector 3 de Municipio 5 de Granada","Sector","9e8f1d9b-86c3-4ac8-b9ab-4c7325720491","(-4.575424,35.578125)","https://www.google.com/maps/search/?api=1&query=35.578125,-4.575424"
"b08ae08b-5695-4ab5-8ead-5e238cb34d85","Huelva","Provincia","9b5bcd27-75a2-4137-9290-b630d9047063","(-7.087564,36.531810)","https://www.google.com/maps/search/?api=1&query=36.531810,-7.087564"
"6c6b378d-3f65-482e-b5f9-a106ba24ee00","Municipio 1 de Huelva","Municipio","b08ae08b-5695-4ab5-8ead-5e238cb34d85","(-7.030730,36.880222)","https://www.google.com/maps/search/?api=1&query=36.880222,-7.030730"
"b745e3cf-9f10-4548-aacb-af6151bc96f4","Sector 1 de Municipio 1 de Huelva","Sector","6c6b378d-3f65-482e-b5f9-a106ba24ee00","(-7.002268,36.877489)","https://www.google.com/maps/search/?api=1&query=36.877489,-7.002268"
"ff258fb6-ddb6-4bf9-9979-efe7dd28b61f","Sector 2 de Municipio 1 de Huelva","Sector","6c6b378d-3f65-482e-b5f9-a106ba24ee00","(-7.061689,36.910972)","https://www.google.com/maps/search/?api=1&query=36.910972,-7.061689"
"3090209d-c360-4b8b-9271-b15f312de671","Sector 3 de Municipio 1 de Huelva","Sector","6c6b378d-3f65-482e-b5f9-a106ba24ee00","(-7.037625,36.839915)","https://www.google.com/maps/search/?api=1&query=36.839915,-7.037625"
"30a2eab9-f8d4-4603-b0f1-23c5a661c91d","Municipio 2 de Huelva","Municipio","b08ae08b-5695-4ab5-8ead-5e238cb34d85","(-7.113945,36.470673)","https://www.google.com/maps/search/?api=1&query=36.470673,-7.113945"
"dde7196d-daa8-4185-ac2f-6289eda9f2cb","Sector 1 de Municipio 2 de Huelva","Sector","30a2eab9-f8d4-4603-b0f1-23c5a661c91d","(-7.096608,36.493581)","https://www.google.com/maps/search/?api=1&query=36.493581,-7.096608"
"b421b0e5-fc2f-473e-9509-b9427dc73c38","Sector 2 de Municipio 2 de Huelva","Sector","30a2eab9-f8d4-4603-b0f1-23c5a661c91d","(-7.154103,36.519090)","https://www.google.com/maps/search/?api=1&query=36.519090,-7.154103"
"302bd89c-317e-4c8a-8b6f-44b5b676df5f","Sector 3 de Municipio 2 de Huelva","Sector","30a2eab9-f8d4-4603-b0f1-23c5a661c91d","(-7.130014,36.460935)","https://www.google.com/maps/search/?api=1&query=36.460935,-7.130014"
"8cb66235-fe74-4785-b82e-da8fee820e41","Municipio 3 de Huelva","Municipio","b08ae08b-5695-4ab5-8ead-5e238cb34d85","(-7.288639,36.821148)","https://www.google.com/maps/search/?api=1&query=36.821148,-7.288639"
"c53d1d42-8a9e-4777-aac6-cf5c37c14358","Sector 1 de Municipio 3 de Huelva","Sector","8cb66235-fe74-4785-b82e-da8fee820e41","(-7.293778,36.790169)","https://www.google.com/maps/search/?api=1&query=36.790169,-7.293778"
"15d4f7fd-14f5-4c06-821c-126d7e5a49d5","Sector 2 de Municipio 3 de Huelva","Sector","8cb66235-fe74-4785-b82e-da8fee820e41","(-7.310785,36.813337)","https://www.google.com/maps/search/?api=1&query=36.813337,-7.310785"
"00d0512a-36b9-415c-b4fc-d879a79f727f","Sector 3 de Municipio 3 de Huelva","Sector","8cb66235-fe74-4785-b82e-da8fee820e41","(-7.246313,36.796129)","https://www.google.com/maps/search/?api=1&query=36.796129,-7.246313"
"dec8ea3d-8774-4e65-b64e-0f0256fa920d","Municipio 4 de Huelva","Municipio","b08ae08b-5695-4ab5-8ead-5e238cb34d85","(-6.798485,36.486315)","https://www.google.com/maps/search/?api=1&query=36.486315,-6.798485"
"bbdc7743-9d86-4cbe-8e28-3837054ec256","Sector 1 de Municipio 4 de Huelva","Sector","dec8ea3d-8774-4e65-b64e-0f0256fa920d","(-6.843426,36.491348)","https://www.google.com/maps/search/?api=1&query=36.491348,-6.843426"
"18c09f5b-797e-4de1-abb8-01dc3b685e95","Sector 2 de Municipio 4 de Huelva","Sector","dec8ea3d-8774-4e65-b64e-0f0256fa920d","(-6.764882,36.536243)","https://www.google.com/maps/search/?api=1&query=36.536243,-6.764882"
"705c7b16-a543-4148-a43b-1ea351095d31","Sector 3 de Municipio 4 de Huelva","Sector","dec8ea3d-8774-4e65-b64e-0f0256fa920d","(-6.755848,36.533215)","https://www.google.com/maps/search/?api=1&query=36.533215,-6.755848"
"ae17e10d-f01b-45a7-bbbb-6a8f0fdaea1b","Municipio 5 de Huelva","Municipio","b08ae08b-5695-4ab5-8ead-5e238cb34d85","(-7.354516,36.810767)","https://www.google.com/maps/search/?api=1&query=36.810767,-7.354516"
"4145f0d9-da3e-4fb3-af8a-07191e99a13e","Sector 1 de Municipio 5 de Huelva","Sector","ae17e10d-f01b-45a7-bbbb-6a8f0fdaea1b","(-7.383141,36.809331)","https://www.google.com/maps/search/?api=1&query=36.809331,-7.383141"
"dd4f90f8-cf94-45e1-adca-18bda55d4738","Sector 2 de Municipio 5 de Huelva","Sector","ae17e10d-f01b-45a7-bbbb-6a8f0fdaea1b","(-7.398652,36.800871)","https://www.google.com/maps/search/?api=1&query=36.800871,-7.398652"
"75740e52-2516-4b15-9f81-f1fc193d06f3","Sector 3 de Municipio 5 de Huelva","Sector","ae17e10d-f01b-45a7-bbbb-6a8f0fdaea1b","(-7.305985,36.798664)","https://www.google.com/maps/search/?api=1&query=36.798664,-7.305985"
"5e41ecb8-0594-42fc-a8dc-498f93c366d0","Jaén","Provincia","9b5bcd27-75a2-4137-9290-b630d9047063","(-5.132288,36.684709)","https://www.google.com/maps/search/?api=1&query=36.684709,-5.132288"
"269955f1-2af4-44c5-8431-fc7bbf46fa8d","Municipio 1 de Jaén","Municipio","5e41ecb8-0594-42fc-a8dc-498f93c366d0","(-5.193882,36.648716)","https://www.google.com/maps/search/?api=1&query=36.648716,-5.193882"
"e858e994-7e99-4da8-a702-faaf912ea1ac","Sector 1 de Municipio 1 de Jaén","Sector","269955f1-2af4-44c5-8431-fc7bbf46fa8d","(-5.144340,36.694448)","https://www.google.com/maps/search/?api=1&query=36.694448,-5.144340"
"bfe751d2-fa9f-439e-a868-c7c556d369b2","Sector 2 de Municipio 1 de Jaén","Sector","269955f1-2af4-44c5-8431-fc7bbf46fa8d","(-5.172041,36.654293)","https://www.google.com/maps/search/?api=1&query=36.654293,-5.172041"
"80ff5c3e-5afd-40ce-a308-bf5a113a9540","Sector 3 de Municipio 1 de Jaén","Sector","269955f1-2af4-44c5-8431-fc7bbf46fa8d","(-5.214211,36.614196)","https://www.google.com/maps/search/?api=1&query=36.614196,-5.214211"
"1b79aea6-8b48-44b5-8ff9-e1a9d5fa1c7c","Municipio 2 de Jaén","Municipio","5e41ecb8-0594-42fc-a8dc-498f93c366d0","(-5.068944,37.059677)","https://www.google.com/maps/search/?api=1&query=37.059677,-5.068944"
"c93a5ede-4394-4458-8aab-cb3e445ece39","Sector 1 de Municipio 2 de Jaén","Sector","1b79aea6-8b48-44b5-8ff9-e1a9d5fa1c7c","(-5.044146,37.063896)","https://www.google.com/maps/search/?api=1&query=37.063896,-5.044146"
"66dc9ae6-8383-4abc-b474-a50effc15c3f","Sector 2 de Municipio 2 de Jaén","Sector","1b79aea6-8b48-44b5-8ff9-e1a9d5fa1c7c","(-5.060526,37.015393)","https://www.google.com/maps/search/?api=1&query=37.015393,-5.060526"
